tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2020-08-05,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,295,198,18,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-05,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,434,245,10,0,0,0,0,0,0,0,0,0,0,26,0,0,
2020-08-05,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,613,388,44,0,0,0,0,0,0,0,0,0,0,14,0,0,
2020-08-05,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-05,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-05,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,108,42,1,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-05,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,45,28,2,0,0,0,0,0,0,0,0,0,0,7,0,0,
2020-08-05,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,62,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,87,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,60,33,1,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-06,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,44,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,15,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,105,76,3,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,276,117,6,0,0,0,0,0,0,0,0,0,0,24,0,0,
2020-08-06,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,37,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,12,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,854,518,33,0,0,0,0,0,0,0,0,0,0,13,0,0,
2020-08-06,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,1277,904,41,0,0,0,0,0,0,0,0,0,0,15,0,1,
2020-08-06,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1641,972,6,0,0,0,0,0,0,0,0,0,0,2,32,0,
2020-08-06,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,104,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,39,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-06,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,43,15,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-06,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,444,230,29,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-06,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,170,136,2,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-06,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,295,198,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,437,245,10,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-06,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,618,388,44,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-08-06,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,108,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-06,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,48,28,2,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-06,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,64,25,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-07,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,43,18,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-08-07,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,88,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-07,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,66,33,1,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-07,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,44,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,112,76,3,0,0,0,0,0,0,0,0,0,0,7,0,0,
2020-08-07,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,297,117,6,0,0,0,0,0,0,0,0,0,0,21,0,0,
2020-08-07,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,37,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-07,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,869,518,33,0,0,0,0,0,0,0,0,0,0,15,0,0,
2020-08-07,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,1294,904,41,0,0,0,0,0,0,0,0,0,0,17,0,0,
2020-08-07,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1641,1035,6,0,0,0,0,0,0,0,0,0,0,0,63,0,
2020-08-07,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,104,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,3,0,1,
2020-08-07,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,43,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,
2020-08-07,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,467,230,29,0,0,0,0,0,0,0,0,0,0,23,0,0,
2020-08-07,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,172,136,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-07,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,299,198,20,0,0,0,0,0,0,0,0,0,0,4,0,2,
2020-08-07,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,450,245,10,0,0,0,0,0,0,0,0,0,0,13,0,0,
2020-08-07,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,646,388,44,0,0,0,0,0,0,0,0,0,0,28,0,0,
2020-08-07,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,65,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-07,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,108,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-07,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,50,28,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-07,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,65,25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,46,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-08,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,89,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,67,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,45,22,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0,0,19,0,0,
2020-08-08,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,113,76,3,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-08,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,318,117,6,0,0,0,0,0,0,0,0,0,0,21,0,0,
2020-08-08,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,45,20,3,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020-08-08,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,902,518,34,0,0,0,0,0,0,0,0,0,0,33,0,1,
2020-08-08,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,1322,904,41,0,0,0,0,0,0,0,0,0,0,28,0,0,
2020-08-08,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1642,1072,6,0,0,0,0,0,0,0,0,0,0,1,37,0,
2020-08-08,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,104,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,74,15,4,0,0,0,0,0,0,0,0,0,0,31,0,0,
2020-08-08,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,485,230,29,0,0,0,0,0,0,0,0,0,0,18,0,0,
2020-08-08,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,186,136,2,0,0,0,0,0,0,0,0,0,0,14,0,0,
2020-08-08,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,309,198,20,0,0,0,0,0,0,0,0,0,0,10,0,0,
2020-08-08,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,456,245,11,0,0,0,0,0,0,0,0,0,0,6,0,1,
2020-08-08,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,676,388,45,0,0,0,0,0,0,0,0,0,0,30,0,1,
2020-08-08,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,67,46,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-08,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,119,42,1,0,0,0,0,0,0,0,0,0,0,11,0,0,
2020-08-08,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,50,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-08,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,69,25,2,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-08-09,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,47,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,90,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,68,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,45,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,34,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,115,76,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-09,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,341,117,6,0,0,0,0,0,0,0,0,0,0,23,0,0,
2020-08-09,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,51,20,3,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-09,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,920,518,35,0,0,0,0,0,0,0,0,0,0,18,0,1,
2020-08-09,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,1330,904,42,0,0,0,0,0,0,0,0,0,0,8,0,1,
2020-08-09,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1645,1137,6,0,0,0,0,0,0,0,0,0,0,3,65,0,
2020-08-09,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,112,62,1,0,0,0,0,0,0,0,0,0,0,8,0,1,
2020-08-09,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,75,15,4,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,488,230,29,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-09,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-09,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,189,136,2,0,0,0,0,0,0,0,0,0,0,3,0,0,
2020-08-09,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,337,198,21,0,0,0,0,0,0,0,0,0,0,28,0,1,
2020-08-09,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,464,245,11,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020-08-09,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,720,388,45,0,0,0,0,0,0,0,0,0,0,44,0,0,
2020-08-09,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,79,46,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
2020-08-09,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,123,42,1,0,0,0,0,0,0,0,0,0,0,4,0,0,
2020-08-09,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,50,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-09,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,69,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,90,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,68,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,27,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,0,0,0,0,0,0,0,0,0,0,45,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,0,0,0,0,0,0,0,0,0,0,35,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,0,0,0,0,0,0,0,0,0,0,116,76,3,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,0,0,0,0,0,0,0,0,0,0,341,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3205,KAB. GARUT,0,0,0,0,0,0,0,0,0,0,53,20,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-10,32,Provinsi Jawa Barat,3279,KOTA BANJAR,0,0,0,0,0,0,0,0,0,0,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3275,KOTA BEKASI,0,0,0,0,0,0,0,0,0,0,926,518,35,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-10,32,Provinsi Jawa Barat,3276,KOTA DEPOK,0,0,0,0,0,0,0,0,0,0,1332,904,42,0,0,0,0,0,0,0,0,0,0,2,0,0,
2020-08-10,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,1646,1164,6,0,0,0,0,0,0,0,0,0,0,1,27,0,
2020-08-10,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,0,0,0,0,0,0,0,0,0,0,112,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,0,0,0,0,0,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3209,KAB. CIREBON,0,0,0,0,0,0,0,0,0,0,75,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3216,KAB. BEKASI,0,0,0,0,0,0,0,0,0,0,493,230,29,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-08-10,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,0,0,0,0,0,0,0,0,0,0,189,136,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3271,KOTA BOGOR,0,0,0,0,0,0,0,0,0,0,345,198,21,0,0,0,0,0,0,0,0,0,0,8,0,0,
2020-08-10,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,0,0,0,0,0,0,0,469,245,11,0,0,0,0,0,0,0,0,0,0,5,0,0,
2020-08-10,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,0,0,0,0,0,0,0,0,0,0,721,388,45,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,0,0,0,0,0,0,0,0,0,0,52,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,0,0,0,0,0,0,0,0,0,0,79,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,0,0,0,0,0,0,0,0,0,0,124,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
2020-08-10,32,Provinsi Jawa Barat,3274,KOTA CIREBON,0,0,0,0,0,0,0,0,0,0,50,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-10,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,0,0,0,0,0,0,0,0,0,0,69,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-08-11,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,0,0,0,0,0,0,0,0,0,0,47,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
2020-08-11,32,Provinsi Jawa Barat,3213,KAB. SUBANG,0,0,0,0,0,0,0,0,0,0,96,51,2,0,0,0,0,0,0,0,0,0,0,6,0,0,
2020-08-11,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,0,0,0,0,0,0,0,0,0,0,69,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
